sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end

TripAdivisor_Vi_10606:8	Bể bơi của khách sạn cũng nhỏ nhắn ngay sát cạnh nhà hàng ăn sáng và nó rất thú vị khi được thiết kế một bờ viền xung quanh với mức nước khoảng 10 cm, tôi rất thích khi nằm trên chỗ này ngay trước vòi nước xả ra như đang được dùng jacuzin vậy .	bể bơi của khách sạn cũng nhỏ nhắn ngay sát cạnh nhà hàng ăn sáng và nó rất thú vị khi được thiết kế một bờ viền xung quanh với mức nước khoảng 10 cm , tôi rất thích khi nằm trên chỗ này ngay trước vòi nước xả ra như đang được dùng jacuzin vậy	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10606:8	Bể bơi của khách sạn cũng nhỏ nhắn ngay sát cạnh nhà hàng ăn sáng và nó rất thú vị khi được thiết kế một bờ viền xung quanh với mức nước khoảng 10 cm, tôi rất thích khi nằm trên chỗ này ngay trước vòi nước xả ra như đang được dùng jacuzin vậy .	bể bơi của khách sạn cũng nhỏ nhắn ngay sát cạnh nhà hàng ăn sáng và nó rất thú vị khi được thiết kế một bờ viền xung quanh với mức nước khoảng 10 cm , tôi rất thích khi nằm trên chỗ này ngay trước vòi nước xả ra như đang được dùng jacuzin vậy	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10606:9	Ăn sáng phục vụ từ 7h đến 10h theo kiểu buffet, không quá nhiều món ăn nhưng cũng có đủ các món thiết yếu .	ăn sáng phục vụ từ 7h đến 10h theo kiểu buffet , không quá nhiều món ăn nhưng cũng có đủ các món thiết yếu	service	positive	service positive	yes	1	26

TripAdivisor_Vi_10606:9	Ăn sáng phục vụ từ 7h đến 10h theo kiểu buffet, không quá nhiều món ăn nhưng cũng có đủ các món thiết yếu .	ăn sáng phục vụ từ 7h đến 10h theo kiểu buffet , không quá nhiều món ăn nhưng cũng có đủ các món thiết yếu	service	negative	service negative	no	0	0

TripAdivisor_Vi_10606:9	Ăn sáng phục vụ từ 7h đến 10h theo kiểu buffet, không quá nhiều món ăn nhưng cũng có đủ các món thiết yếu .	ăn sáng phục vụ từ 7h đến 10h theo kiểu buffet , không quá nhiều món ăn nhưng cũng có đủ các món thiết yếu	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10606:10	Đồ ăn hơi chậm khi một món nào đó hết .	đồ ăn hơi chậm khi một món nào đó hết	service	positive	service positive	no	0	0

TripAdivisor_Vi_10606:10	Đồ ăn hơi chậm khi một món nào đó hết .	đồ ăn hơi chậm khi một món nào đó hết	service	negative	service negative	yes	1	11

TripAdivisor_Vi_10606:10	Đồ ăn hơi chậm khi một món nào đó hết .	đồ ăn hơi chậm khi một món nào đó hết	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10606:11	Bữa tối cũng rất ấn tượng với bàn ăn đặt bên ngoài với toàn bộ tầm nhìn ra biển bao gồm cả khu vực bãi tắm quy hòa và xa xa là thành phố quy nhơn rực rỡ trong đêm .	bữa tối cũng rất ấn tượng với bàn ăn đặt bên ngoài với toàn bộ tầm nhìn ra biển bao gồm cả khu vực bãi tắm quy hòa và xa xa là thành phố quy nhơn rực rỡ trong đêm	service	positive	service positive	yes	1	41

TripAdivisor_Vi_10606:11	Bữa tối cũng rất ấn tượng với bàn ăn đặt bên ngoài với toàn bộ tầm nhìn ra biển bao gồm cả khu vực bãi tắm quy hòa và xa xa là thành phố quy nhơn rực rỡ trong đêm .	bữa tối cũng rất ấn tượng với bàn ăn đặt bên ngoài với toàn bộ tầm nhìn ra biển bao gồm cả khu vực bãi tắm quy hòa và xa xa là thành phố quy nhơn rực rỡ trong đêm	service	negative	service negative	no	0	0

TripAdivisor_Vi_10606:11	Bữa tối cũng rất ấn tượng với bàn ăn đặt bên ngoài với toàn bộ tầm nhìn ra biển bao gồm cả khu vực bãi tắm quy hòa và xa xa là thành phố quy nhơn rực rỡ trong đêm .	bữa tối cũng rất ấn tượng với bàn ăn đặt bên ngoài với toàn bộ tầm nhìn ra biển bao gồm cả khu vực bãi tắm quy hòa và xa xa là thành phố quy nhơn rực rỡ trong đêm	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10606:12	Món ăn tuy không thật sự đặc sắc nhưng cũng tạm ổn .	món ăn tuy không thật sự đặc sắc nhưng cũng tạm ổn	service	positive	service positive	no	0	0

TripAdivisor_Vi_10606:12	Món ăn tuy không thật sự đặc sắc nhưng cũng tạm ổn .	món ăn tuy không thật sự đặc sắc nhưng cũng tạm ổn	service	negative	service negative	no	0	0

TripAdivisor_Vi_10606:12	Món ăn tuy không thật sự đặc sắc nhưng cũng tạm ổn .	món ăn tuy không thật sự đặc sắc nhưng cũng tạm ổn	service	neutral	service neutral	yes	1	13

TripAdivisor_Vi_10606:13	Lưu ý là resort tương đối xa trung tâm thành phố, bạn sẽ phải đi khoảng 6 km nếu theo đường mộng cầm hoặc xa hơn nếu xuôi theo dốc quy hòa .	lưu ý là resort tương đối xa trung tâm thành phố , bạn sẽ phải đi khoảng 6 km nếu theo đường mộng cầm hoặc xa hơn nếu xuôi theo dốc quy hòa	amenity	positive	amenity positive	no	0	0

TripAdivisor_Vi_10606:13	Lưu ý là resort tương đối xa trung tâm thành phố, bạn sẽ phải đi khoảng 6 km nếu theo đường mộng cầm hoặc xa hơn nếu xuôi theo dốc quy hòa .	lưu ý là resort tương đối xa trung tâm thành phố , bạn sẽ phải đi khoảng 6 km nếu theo đường mộng cầm hoặc xa hơn nếu xuôi theo dốc quy hòa	amenity	negative	amenity negative	yes	1	34

TripAdivisor_Vi_10606:13	Lưu ý là resort tương đối xa trung tâm thành phố, bạn sẽ phải đi khoảng 6 km nếu theo đường mộng cầm hoặc xa hơn nếu xuôi theo dốc quy hòa .	lưu ý là resort tương đối xa trung tâm thành phố , bạn sẽ phải đi khoảng 6 km nếu theo đường mộng cầm hoặc xa hơn nếu xuôi theo dốc quy hòa	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10607:0	Cách trung tâm quy nhơn khoảng 10km, đường đi thuận tiện .	cách trung tâm quy nhơn khoảng 10km , đường đi thuận tiện	amenity	positive	amenity positive	yes	1	13

TripAdivisor_Vi_10607:0	Cách trung tâm quy nhơn khoảng 10km, đường đi thuận tiện .	cách trung tâm quy nhơn khoảng 10km , đường đi thuận tiện	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10607:0	Cách trung tâm quy nhơn khoảng 10km, đường đi thuận tiện .	cách trung tâm quy nhơn khoảng 10km , đường đi thuận tiện	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10607:1	Thiết kế đẹp. Một số phòng view biển còn có hồ bơi mini rất thú vị khi nhìn ra biển .	thiết kế đẹp . một số phòng view biển còn có hồ bơi mini rất thú vị khi nhìn ra biển	facility	positive	facility positive	yes	1	22

TripAdivisor_Vi_10607:1	Thiết kế đẹp. Một số phòng view biển còn có hồ bơi mini rất thú vị khi nhìn ra biển .	thiết kế đẹp . một số phòng view biển còn có hồ bơi mini rất thú vị khi nhìn ra biển	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10607:1	Thiết kế đẹp. Một số phòng view biển còn có hồ bơi mini rất thú vị khi nhìn ra biển .	thiết kế đẹp . một số phòng view biển còn có hồ bơi mini rất thú vị khi nhìn ra biển	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10607:2	Giá khá cao so với chất lượng .	giá khá cao so với chất lượng	experience	positive	experience positive	no	0	0

TripAdivisor_Vi_10607:2	Giá khá cao so với chất lượng .	giá khá cao so với chất lượng	experience	negative	experience negative	yes	1	8

TripAdivisor_Vi_10607:2	Giá khá cao so với chất lượng .	giá khá cao so với chất lượng	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10607:3	Resort mới nhưng có vẻ mai xuống cấp, sự chăm sóc kém .	resort mới nhưng có vẻ mai xuống cấp , sự chăm sóc kém	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10607:3	Resort mới nhưng có vẻ mai xuống cấp, sự chăm sóc kém .	resort mới nhưng có vẻ mai xuống cấp , sự chăm sóc kém	facility	negative	facility negative	yes	1	14

TripAdivisor_Vi_10607:3	Resort mới nhưng có vẻ mai xuống cấp, sự chăm sóc kém .	resort mới nhưng có vẻ mai xuống cấp , sự chăm sóc kém	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10607:4	Muỗi và côn trùng vào phòng, trong khi phòng không có mùng sẵn cho khách .	muỗi và côn trùng vào phòng , trong khi phòng không có mùng sẵn cho khách	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10607:4	Muỗi và côn trùng vào phòng, trong khi phòng không có mùng sẵn cho khách .	muỗi và côn trùng vào phòng , trong khi phòng không có mùng sẵn cho khách	facility	negative	facility negative	yes	1	17

TripAdivisor_Vi_10607:4	Muỗi và côn trùng vào phòng, trong khi phòng không có mùng sẵn cho khách .	muỗi và côn trùng vào phòng , trong khi phòng không có mùng sẵn cho khách	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10607:5	Nhân viên nhiệt tình, lễ phép, thân thiện .	nhân viên nhiệt tình , lễ phép , thân thiện	facility	positive	facility positive	yes	1	11

TripAdivisor_Vi_10607:5	Nhân viên nhiệt tình, lễ phép, thân thiện .	nhân viên nhiệt tình , lễ phép , thân thiện	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10607:5	Nhân viên nhiệt tình, lễ phép, thân thiện .	nhân viên nhiệt tình , lễ phép , thân thiện	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10609:0	Phòng được thiết kế quá ư thiếu chuyên nghiệp, cơ sở vật chất trung binh, chỉ nhỉnh hơn nhà trọ một ti .	phòng được thiết kế quá ư thiếu chuyên nghiệp , cơ sở vật chất trung binh , chỉ nhỉnh hơn nhà trọ một ti	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10609:0	Phòng được thiết kế quá ư thiếu chuyên nghiệp, cơ sở vật chất trung binh, chỉ nhỉnh hơn nhà trọ một ti .	phòng được thiết kế quá ư thiếu chuyên nghiệp , cơ sở vật chất trung binh , chỉ nhỉnh hơn nhà trọ một ti	facility	negative	facility negative	yes	1	25

TripAdivisor_Vi_10609:0	Phòng được thiết kế quá ư thiếu chuyên nghiệp, cơ sở vật chất trung binh, chỉ nhỉnh hơn nhà trọ một ti .	phòng được thiết kế quá ư thiếu chuyên nghiệp , cơ sở vật chất trung binh , chỉ nhỉnh hơn nhà trọ một ti	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10609:1	Chăn nệm rất mỏng .	chăn nệm rất mỏng	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10609:1	Chăn nệm rất mỏng .	chăn nệm rất mỏng	facility	negative	facility negative	yes	1	5

TripAdivisor_Vi_10609:1	Chăn nệm rất mỏng .	chăn nệm rất mỏng	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10609:2	Nói túm lại, chủ khách sạn nên đầu tư thêm nếu cần khách quay lại .	nói túm lại , chủ khách sạn nên đầu tư thêm nếu cần khách quay lại	experience	positive	experience positive	no	0	0

TripAdivisor_Vi_10609:2	Nói túm lại, chủ khách sạn nên đầu tư thêm nếu cần khách quay lại .	nói túm lại , chủ khách sạn nên đầu tư thêm nếu cần khách quay lại	experience	negative	experience negative	yes	1	17

TripAdivisor_Vi_10609:2	Nói túm lại, chủ khách sạn nên đầu tư thêm nếu cần khách quay lại .	nói túm lại , chủ khách sạn nên đầu tư thêm nếu cần khách quay lại	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10609:3	Phòng hướng mặt đường ồn ào kinh khủng, không thể ngủ được .	phòng hướng mặt đường ồn ào kinh khủng , không thể ngủ được	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10609:3	Phòng hướng mặt đường ồn ào kinh khủng, không thể ngủ được .	phòng hướng mặt đường ồn ào kinh khủng , không thể ngủ được	facility	negative	facility negative	yes	1	14

TripAdivisor_Vi_10609:3	Phòng hướng mặt đường ồn ào kinh khủng, không thể ngủ được .	phòng hướng mặt đường ồn ào kinh khủng , không thể ngủ được	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10609:4	Nhà vệ sinh thật tệ hại .	nhà vệ sinh thật tệ hại	facility	positive	facility positive	no	0	0

TripAdivisor_Vi_10609:4	Nhà vệ sinh thật tệ hại .	nhà vệ sinh thật tệ hại	facility	negative	facility negative	yes	1	7

TripAdivisor_Vi_10609:4	Nhà vệ sinh thật tệ hại .	nhà vệ sinh thật tệ hại	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10616:0	Khách sạn nằm gần trung tâm, tiện cho việc đi lại .	khách sạn nằm gần trung tâm , tiện cho việc đi lại	amenity	positive	amenity positive	yes	1	13

TripAdivisor_Vi_10616:0	Khách sạn nằm gần trung tâm, tiện cho việc đi lại .	khách sạn nằm gần trung tâm , tiện cho việc đi lại	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10616:0	Khách sạn nằm gần trung tâm, tiện cho việc đi lại .	khách sạn nằm gần trung tâm , tiện cho việc đi lại	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10616:1	Phòng sạch sẽ, tiện nghi đầy đủ, nội thất đẹp .	phòng sạch sẽ , tiện nghi đầy đủ , nội thất đẹp	facility	positive	facility positive	yes	1	13

TripAdivisor_Vi_10616:1	Phòng sạch sẽ, tiện nghi đầy đủ, nội thất đẹp .	phòng sạch sẽ , tiện nghi đầy đủ , nội thất đẹp	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10616:1	Phòng sạch sẽ, tiện nghi đầy đủ, nội thất đẹp .	phòng sạch sẽ , tiện nghi đầy đủ , nội thất đẹp	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10616:2	Mình đặt phòng qua ap nên giá tốt hơn đặt trực tiếp .	mình đặt phòng qua app nên giá tốt hơn đặt trực tiếp	experience	positive	experience positive	yes	1	13

TripAdivisor_Vi_10616:2	Mình đặt phòng qua ap nên giá tốt hơn đặt trực tiếp .	mình đặt phòng qua app nên giá tốt hơn đặt trực tiếp	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10616:2	Mình đặt phòng qua ap nên giá tốt hơn đặt trực tiếp .	mình đặt phòng qua app nên giá tốt hơn đặt trực tiếp	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10626:0	Trải nghiệm cực kì tệ ở crown retreat .	trải nghiệm cực kì tệ ở crown retreat	experience	positive	experience positive	no	0	0

TripAdivisor_Vi_10626:0	Trải nghiệm cực kì tệ ở crown retreat .	trải nghiệm cực kì tệ ở crown retreat	experience	negative	experience negative	yes	1	9

TripAdivisor_Vi_10626:0	Trải nghiệm cực kì tệ ở crown retreat .	trải nghiệm cực kì tệ ở crown retreat	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10626:1	Nước bẩn màu vàng sẫm gọi nhân viên xả 5p mới trắng lúc xả thấy nhiều cặn đọng lại ở bồn ngâm. K biết sử dụng nguồn nước gì mà vàng khè như nhiễm sắt bình nước nóng thì bé. Book phòng có bồn tắm xả không đủ để ngâm .	nước bẩn màu vàng sẫm gọi nhân viên xả 5p mới trắng lúc xả thấy nhiều cặn đọng lại ở bồn ngâm . k biết sử dụng nguồn nước gì mà vàng khè như nhiễm sắt bình nước nóng thì bé . book phòng có bồn tắm xả không đủ để ngâm	experience	positive	experience positive	no	0	0

TripAdivisor_Vi_10626:1	Nước bẩn màu vàng sẫm gọi nhân viên xả 5p mới trắng lúc xả thấy nhiều cặn đọng lại ở bồn ngâm. K biết sử dụng nguồn nước gì mà vàng khè như nhiễm sắt bình nước nóng thì bé. Book phòng có bồn tắm xả không đủ để ngâm .	nước bẩn màu vàng sẫm gọi nhân viên xả 5p mới trắng lúc xả thấy nhiều cặn đọng lại ở bồn ngâm . k biết sử dụng nguồn nước gì mà vàng khè như nhiễm sắt bình nước nóng thì bé . book phòng có bồn tắm xả không đủ để ngâm	experience	negative	experience negative	yes	1	53

TripAdivisor_Vi_10626:1	Nước bẩn màu vàng sẫm gọi nhân viên xả 5p mới trắng lúc xả thấy nhiều cặn đọng lại ở bồn ngâm. K biết sử dụng nguồn nước gì mà vàng khè như nhiễm sắt bình nước nóng thì bé. Book phòng có bồn tắm xả không đủ để ngâm .	nước bẩn màu vàng sẫm gọi nhân viên xả 5p mới trắng lúc xả thấy nhiều cặn đọng lại ở bồn ngâm . k biết sử dụng nguồn nước gì mà vàng khè như nhiễm sắt bình nước nóng thì bé . book phòng có bồn tắm xả không đủ để ngâm	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10626:2	Đồ ăn nhà hàng bình thường .	đồ ăn nhà hàng bình thường	service	positive	service positive	no	0	0

TripAdivisor_Vi_10626:2	Đồ ăn nhà hàng bình thường .	đồ ăn nhà hàng bình thường	service	negative	service negative	no	0	0

TripAdivisor_Vi_10626:2	Đồ ăn nhà hàng bình thường .	đồ ăn nhà hàng bình thường	service	neutral	service neutral	yes	1	7

TripAdivisor_Vi_10626:3	Không hợp với tầm giá .	không hợp với tầm giá	experience	positive	experience positive	no	0	0

TripAdivisor_Vi_10626:3	Không hợp với tầm giá .	không hợp với tầm giá	experience	negative	experience negative	yes	1	6

TripAdivisor_Vi_10626:3	Không hợp với tầm giá .	không hợp với tầm giá	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10637:0	Chúng tôi đã có một kỳ nghĩ thật thoải mái tại nơi đây .	chúng tôi đã có một kỳ nghĩ thật thoải mái tại nơi đây	experience	positive	experience positive	yes	1	14

TripAdivisor_Vi_10637:0	Chúng tôi đã có một kỳ nghĩ thật thoải mái tại nơi đây .	chúng tôi đã có một kỳ nghĩ thật thoải mái tại nơi đây	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10637:0	Chúng tôi đã có một kỳ nghĩ thật thoải mái tại nơi đây .	chúng tôi đã có một kỳ nghĩ thật thoải mái tại nơi đây	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10637:1	Khu resort với đầy đủ tiện nghi .	khu resort với đầy đủ tiện nghi	amenity	positive	amenity positive	yes	1	8

TripAdivisor_Vi_10637:1	Khu resort với đầy đủ tiện nghi .	khu resort với đầy đủ tiện nghi	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10637:1	Khu resort với đầy đủ tiện nghi .	khu resort với đầy đủ tiện nghi	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10637:2	Phòng sạch đẹp, tầm nhìn hướng biển, hứng trọn gió biển của quy nhơn .	phòng sạch đẹp , tầm nhìn hướng biển , hứng trọn gió biển của quy nhơn	facility	positive	facility positive	yes	1	17

TripAdivisor_Vi_10637:2	Phòng sạch đẹp, tầm nhìn hướng biển, hứng trọn gió biển của quy nhơn .	phòng sạch đẹp , tầm nhìn hướng biển , hứng trọn gió biển của quy nhơn	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10637:2	Phòng sạch đẹp, tầm nhìn hướng biển, hứng trọn gió biển của quy nhơn .	phòng sạch đẹp , tầm nhìn hướng biển , hứng trọn gió biển của quy nhơn	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10637:3	Resort có hồ bơi lớn gần biển, thoải mái bơi lội tại đây nếu không xuống biển .	resort có hồ bơi lớn gần biển , thoải mái bơi lội tại đây nếu không xuống biển	facility	positive	facility positive	yes	1	19

TripAdivisor_Vi_10637:3	Resort có hồ bơi lớn gần biển, thoải mái bơi lội tại đây nếu không xuống biển .	resort có hồ bơi lớn gần biển , thoải mái bơi lội tại đây nếu không xuống biển	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10637:3	Resort có hồ bơi lớn gần biển, thoải mái bơi lội tại đây nếu không xuống biển .	resort có hồ bơi lớn gần biển , thoải mái bơi lội tại đây nếu không xuống biển	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10637:4	Tuy nhiên đây cũng là điều bất tiện khi gần biển quá mà không có cây lớn để chắn gió, vì thế gió rất mạnh, sẽ có cảm giác lạnh khi tắm lâu .	tuy nhiên đây cũng là điều bất tiện khi gần biển quá mà không có cây lớn để chắn gió , vì thế gió rất mạnh , sẽ có cảm giác lạnh khi tắm lâu	amenity	positive	amenity positive	no	0	0

TripAdivisor_Vi_10637:4	Tuy nhiên đây cũng là điều bất tiện khi gần biển quá mà không có cây lớn để chắn gió, vì thế gió rất mạnh, sẽ có cảm giác lạnh khi tắm lâu .	tuy nhiên đây cũng là điều bất tiện khi gần biển quá mà không có cây lớn để chắn gió , vì thế gió rất mạnh , sẽ có cảm giác lạnh khi tắm lâu	amenity	negative	amenity negative	yes	1	36

TripAdivisor_Vi_10637:4	Tuy nhiên đây cũng là điều bất tiện khi gần biển quá mà không có cây lớn để chắn gió, vì thế gió rất mạnh, sẽ có cảm giác lạnh khi tắm lâu .	tuy nhiên đây cũng là điều bất tiện khi gần biển quá mà không có cây lớn để chắn gió , vì thế gió rất mạnh , sẽ có cảm giác lạnh khi tắm lâu	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10637:5	Sự chào đón tại đây rất ấm áp. Chúng tôi được mời nhũng cốc nước xã thật thơm, ngon .	sự chào đón tại đây rất ấm áp . chúng tôi được mời nhũng cốc nước xã thật thơm , ngon	service	positive	service positive	yes	1	22

TripAdivisor_Vi_10637:5	Sự chào đón tại đây rất ấm áp. Chúng tôi được mời nhũng cốc nước xã thật thơm, ngon .	sự chào đón tại đây rất ấm áp . chúng tôi được mời nhũng cốc nước xã thật thơm , ngon	service	negative	service negative	no	0	0

TripAdivisor_Vi_10637:5	Sự chào đón tại đây rất ấm áp. Chúng tôi được mời nhũng cốc nước xã thật thơm, ngon .	sự chào đón tại đây rất ấm áp . chúng tôi được mời nhũng cốc nước xã thật thơm , ngon	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10637:6	Nhân viên tiếp đón thân thiện .	nhân viên tiếp đón thân thiện	service	positive	service positive	yes	1	7

TripAdivisor_Vi_10637:6	Nhân viên tiếp đón thân thiện .	nhân viên tiếp đón thân thiện	service	negative	service negative	no	0	0

TripAdivisor_Vi_10637:6	Nhân viên tiếp đón thân thiện .	nhân viên tiếp đón thân thiện	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10637:7	Về cách phục vụ tại đây rất chu đáo, thoải mái, và luôn có sự riêng tư cho khách hàng .	về cách phục vụ tại đây rất chu đáo , thoải mái , và luôn có sự riêng tư cho khách hàng	service	positive	service positive	yes	1	23

TripAdivisor_Vi_10637:7	Về cách phục vụ tại đây rất chu đáo, thoải mái, và luôn có sự riêng tư cho khách hàng .	về cách phục vụ tại đây rất chu đáo , thoải mái , và luôn có sự riêng tư cho khách hàng	service	negative	service negative	no	0	0

TripAdivisor_Vi_10637:7	Về cách phục vụ tại đây rất chu đáo, thoải mái, và luôn có sự riêng tư cho khách hàng .	về cách phục vụ tại đây rất chu đáo , thoải mái , và luôn có sự riêng tư cho khách hàng	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10637:8	Nhà hàng phục vụ các món ăn tươi sống, chế biến theo phong cách âu, á, rất đa dạng .	nhà hàng phục vụ các món ăn tươi sống , chế biến theo phong cách âu , á , rất đa dạng	service	positive	service positive	yes	1	23

TripAdivisor_Vi_10637:8	Nhà hàng phục vụ các món ăn tươi sống, chế biến theo phong cách âu, á, rất đa dạng .	nhà hàng phục vụ các món ăn tươi sống , chế biến theo phong cách âu , á , rất đa dạng	service	negative	service negative	no	0	0

TripAdivisor_Vi_10637:8	Nhà hàng phục vụ các món ăn tươi sống, chế biến theo phong cách âu, á, rất đa dạng .	nhà hàng phục vụ các món ăn tươi sống , chế biến theo phong cách âu , á , rất đa dạng	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10643:0	Bãi biển trải riêng dài miên man, cát trắng mịn, nước trong vắt .	bãi biển trải riêng dài miên man , cát trắng mịn , nước trong vắt	experience	positive	experience positive	yes	1	16

TripAdivisor_Vi_10643:0	Bãi biển trải riêng dài miên man, cát trắng mịn, nước trong vắt .	bãi biển trải riêng dài miên man , cát trắng mịn , nước trong vắt	experience	negative	experience negative	no	0	0

TripAdivisor_Vi_10643:0	Bãi biển trải riêng dài miên man, cát trắng mịn, nước trong vắt .	bãi biển trải riêng dài miên man , cát trắng mịn , nước trong vắt	experience	neutral	experience neutral	no	0	0

TripAdivisor_Vi_10643:1	Resort thiết kế theo kiểu hướng biển tuyệt đẹp .	resort thiết kế theo kiểu bungalo hướng biển tuyệt đẹp	facility	positive	facility positive	yes	1	10

TripAdivisor_Vi_10643:1	Resort thiết kế theo kiểu hướng biển tuyệt đẹp .	resort thiết kế theo kiểu bungalo hướng biển tuyệt đẹp	facility	negative	facility negative	no	0	0

TripAdivisor_Vi_10643:1	Resort thiết kế theo kiểu hướng biển tuyệt đẹp .	resort thiết kế theo kiểu bungalo hướng biển tuyệt đẹp	facility	neutral	facility neutral	no	0	0

TripAdivisor_Vi_10643:2	Nhân viên nhiệt tình, đón tiếp niềm nở .	nhân viên nhiệt tình , đón tiếp niềm nở	service	positive	service positive	yes	1	10

TripAdivisor_Vi_10643:2	Nhân viên nhiệt tình, đón tiếp niềm nở .	nhân viên nhiệt tình , đón tiếp niềm nở	service	negative	service negative	no	0	0

TripAdivisor_Vi_10643:2	Nhân viên nhiệt tình, đón tiếp niềm nở .	nhân viên nhiệt tình , đón tiếp niềm nở	service	neutral	service neutral	no	0	0

TripAdivisor_Vi_10643:3	Gần làng chài nên có thể đi theo ngư dân xem họ kéo lưới đánh cá hoặc chờ những chiếc thuyền thúng câu mực đêm về nấu ăn ngay tại bãi biển .	gần làng chài nên có thể đi theo ngư dân xem họ kéo lưới đánh cá hoặc chờ những chiếc thuyền thúng câu mực đêm về nấu ăn ngay tại bãi biển	amenity	positive	amenity positive	yes	1	33

TripAdivisor_Vi_10643:3	Gần làng chài nên có thể đi theo ngư dân xem họ kéo lưới đánh cá hoặc chờ những chiếc thuyền thúng câu mực đêm về nấu ăn ngay tại bãi biển .	gần làng chài nên có thể đi theo ngư dân xem họ kéo lưới đánh cá hoặc chờ những chiếc thuyền thúng câu mực đêm về nấu ăn ngay tại bãi biển	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10643:3	Gần làng chài nên có thể đi theo ngư dân xem họ kéo lưới đánh cá hoặc chờ những chiếc thuyền thúng câu mực đêm về nấu ăn ngay tại bãi biển .	gần làng chài nên có thể đi theo ngư dân xem họ kéo lưới đánh cá hoặc chờ những chiếc thuyền thúng câu mực đêm về nấu ăn ngay tại bãi biển	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10644:0	Khách sạn có vị trí trung tâm .	khách sạn có vị trí trung tâm	amenity	positive	amenity positive	yes	1	8

TripAdivisor_Vi_10644:0	Khách sạn có vị trí trung tâm .	khách sạn có vị trí trung tâm	amenity	negative	amenity negative	no	0	0

TripAdivisor_Vi_10644:0	Khách sạn có vị trí trung tâm .	khách sạn có vị trí trung tâm	amenity	neutral	amenity neutral	no	0	0

TripAdivisor_Vi_10644:1	Ban ngày lúc nhận phòng thì không có vấn đề gì, nhưng từ khoảng 10h trở ra mùi thối bốc nồng nặc, phòng bên cạnh cũng như vậy .	ban ngày lúc nhận phòng thì ko có vấn đề gì , nhưng từ khoảng 10h trở ra mùi thối bốc nồng nặc , phòng bên cạnh cũng như vậy	facility	positive	facility positive	no	0	0

